34990912, 1
34990976, 1
34991040, 1
34991104, 1
34991168, 1
34991232, 1
34991296, 1
34991360, 1
34991424, 1
34991488, 1
34991552, 1
34991616, 1
34991680, 1
34991744, 1
34991808, 1
34991872, 1
34991936, 1
34992000, 1
34992064, 1
34992128, 1
34992192, 1
34992256, 1
34992320, 1
34992384, 1
34992448, 1
34992512, 1
34992576, 1
34992640, 1
34992704, 1
34992768, 1
34992832, 1
34992896, 1
34992960, 1
34993024, 1
34993088, 1
34993152, 1
34993216, 1
34993280, 1
34993344, 1
34993408, 1
34993472, 1
34993536, 1
34993600, 1
34993664, 1
34993728, 1
34993792, 1
34993856, 1
34993920, 1
34993984, 1
34994048, 1
34994112, 1
34994176, 1
34994240, 1
34994304, 1
34994368, 1
34994432, 1
34994496, 1
34994560, 1
34994624, 1
34994688, 1
34994752, 1
34994816, 1
34994880, 1
34994944, 1
34995008, 1
34995072, 1
34995136, 1
34995200, 1
34995264, 1
34995328, 1
34995392, 1
34995456, 1
34995520, 1
34995584, 1
34995648, 1
34995712, 1
34995776, 1
34995840, 1
34995904, 1
34995968, 1
34996032, 1
34996096, 1
34996160, 1
34996224, 1
34996288, 1
34996352, 1
34996416, 1
34990080, 1
46145088, 1
53430464, 1
59156352, 0
4986240, 0
48019200, 0
66139712, 0
57944960, 0
5438592, 0
17898752, 0
59612672, 0
18024128, 0
9929024, 0
33462976, 0
9029120, 0
25593344, 0
66788544, 0
61078720, 0
20345216, 0
23095808, 0
35781056, 0
29765504, 0
23989952, 0
22705536, 0
31818688, 0
9961408, 0
26456000, 0
45308992, 0
4291648, 0
45911744, 0
14098112, 0
18049472, 0
6289408, 0
38790656, 0
2825088, 0
61500544, 0
57066432, 0
11407296, 0
23297856, 0
32595776, 0
38996800, 0
50075008, 0
46555008, 0
55025728, 0
33283968, 0
30430400, 0
16421952, 0
37653888, 0
405056, 0
10600832, 0
7604096, 0
35118720, 0
21111168, 0
47241792, 0
15210688, 0
60567296, 0
16217216, 0
53105472, 0
39782528, 0
57202624, 0
13192832, 0
29609728, 0
56614080, 0
35613568, 0
1534720, 0
19357824, 0
8879936, 0
455744, 0
24049600, 0
35387904, 0
24571648, 0
46689408, 0
39742976, 0
37254848, 0
1331136, 0
44421312, 0
13231424, 0
19233472, 0
35412736, 0
1484096, 0
32891520, 0
56688896, 0
21121536, 0
14602816, 0
58358144, 0
15608128, 0
45654208, 0
30822976, 0
34913856, 0
35492416, 0
65175552, 0
43668992, 0
915200, 0
51862912, 0
14159936, 0
29113728, 0
20169856, 0
44621504, 0
48656768, 0
12651072, 0
16223808, 0
29222976, 0
29223040, 0
29223104, 0
29223168, 0
29223232, 0
29223296, 1
29223360, 1
29223424, 1
29223488, 1
29223552, 1
29223616, 1
29223680, 1
29223744, 1
29223808, 1
29223872, 1
29223936, 1
29224000, 1
29224064, 1
29224128, 1
29224192, 1
29224256, 1
29224320, 1
29224384, 1
29224448, 1
29224512, 1
29224576, 1
29224640, 1
29224704, 1
29224768, 1
29224832, 1
29224896, 1
29224960, 1
29225024, 1
29225088, 1
29225152, 1
29225216, 1
29225280, 1
29225344, 1
29225408, 1
29225472, 1
29225536, 1
29225600, 1
29225664, 1
29225728, 1
29225792, 1
29225856, 1
29225920, 1
29225984, 1
29226048, 1
29226112, 1
29226176, 1
29226240, 1
29226304, 1
29226368, 1
29226432, 1
29226496, 1
29226560, 1
29226624, 1
29226688, 1
29226752, 1
29226816, 1
29226880, 1
29226944, 1
29227008, 1
29227072, 1
29227136, 1
29227200, 1
29227264, 1
29227328, 1
29227392, 1
29227456, 1
29227520, 1
29227584, 1
29227648, 1
29227712, 1
29227776, 1
29227840, 1
29227904, 1
29227968, 1
29228032, 1
29228096, 1
29228160, 1
29228224, 1
29228288, 1
29228352, 1
29228416, 1
29228480, 1
29228544, 1
29228608, 1
29228672, 1
29228736, 1
29228800, 1
29228864, 1
29228928, 1
29228992, 1
29229056, 1
29229120, 1
29229184, 1
29229248, 1
29222912, 1
16632960, 1
6479744, 1
10593472, 0
27637696, 0
54260544, 0
43458048, 0
41288512, 0
64314496, 0
63725376, 0
55443584, 0
52680320, 0
5625984, 0
26388224, 0
39488192, 0
38404736, 0
62304832, 0
41159424, 0
15002432, 0
40387904, 0
10086080, 0
14698752, 0
29072000, 0
29068480, 0
23826752, 0
14071360, 0
10377280, 0
18815168, 0
52207168, 0
23120064, 0
53556992, 0
16262656, 0
39107648, 0
1417152, 0
66311168, 0
49962240, 0
64264768, 0
25227840, 0
2097792, 0
46321408, 0
4739264, 0
57956160, 0
49857216, 0
4123200, 0
64968128, 0
2412928, 0
23799296, 0
362752, 0
46184704, 0
14233664, 0
30667264, 0
62058944, 0
30186176, 0
62977792, 0
8077312, 0
42893056, 0
30130624, 0
46676096, 0
57155584, 0
14841792, 0
62982336, 0
65806464, 0
6708480, 0
53321792, 0
14875456, 0
21935616, 0
60612288, 0
7536576, 0
33774016, 0
53989760, 0
39379264, 0
37253760, 0
13864384, 0
17709632, 0
25050368, 0
52475776, 0
5574464, 0
57106496, 0
24398592, 0
23782720, 0
58239168, 0
57625984, 0
47095296, 0
33580032, 0
14954048, 0
42336960, 0
17676096, 0
53275776, 0
38319488, 0
16563648, 0
61547712, 0
63069248, 0
11580096, 0
65364160, 0
9113344, 0
24489152, 0
26375232, 0
50435904, 0
25697280, 0
49534720, 0
49111616, 0
12006848, 0
12006912, 0
12006976, 0
12007040, 0
12007104, 0
12007168, 1
12007232, 1
12007296, 1
12007360, 1
12007424, 1
12007488, 1
12007552, 1
12007616, 1
12007680, 1
12007744, 1
12007808, 1
12007872, 1
12007936, 1
12008000, 1
12008064, 1
12008128, 1
12008192, 1
12008256, 1
12008320, 1
12008384, 1
12008448, 1
12008512, 1
12008576, 1
12008640, 1
12008704, 1
12008768, 1
12008832, 1
12008896, 1
12008960, 1
12009024, 1
12009088, 1
12009152, 1
12009216, 1
12009280, 1
12009344, 1
12009408, 1
12009472, 1
12009536, 1
12009600, 1
12009664, 1
12009728, 1
12009792, 1
12009856, 1
12009920, 1
12009984, 1
12010048, 1
12010112, 1
12010176, 1
12010240, 1
12010304, 1
12010368, 1
12010432, 1
12010496, 1
12010560, 1
12010624, 1
12010688, 1
12010752, 1
12010816, 1
12010880, 1
12010944, 1
12011008, 1
12011072, 1
12011136, 1
12011200, 1
12011264, 1
12011328, 1
12011392, 1
12011456, 1
12011520, 1
12011584, 1
12011648, 1
12011712, 1
12011776, 1
12011840, 1
12011904, 1
12011968, 1
12012032, 1
12012096, 1
12012160, 1
12012224, 1
12012288, 1
12012352, 1
12012416, 1
12012480, 1
12012544, 1
12012608, 1
12012672, 1
12012736, 1
12012800, 1
12012864, 1
12012928, 1
12012992, 1
12013056, 1
12013120, 1
12006784, 1
30801152, 1
29634368, 1
62705408, 1
17810944, 0
10278464, 0
53519680, 0
12420416, 0
14094528, 0
10816640, 0
36971776, 0
14067840, 0
38991488, 0
18478592, 0
20385856, 0
7730112, 0
16417152, 0
47902080, 0
27154944, 0
37543040, 0
37741760, 0
45246208, 0
8799488, 0
53329792, 0
31516288, 0
14012992, 0
65597888, 0
2329280, 0
58235008, 0
36396736, 0
40620096, 0
9759424, 0
3432576, 0
1556736, 0
45956672, 0
27393664, 0
57105984, 0
24855104, 0
27308736, 0
45096064, 0
50040256, 0
50039168, 0
52472064, 0
37440448, 0
47490752, 0
62904320, 0
4666624, 0
41008704, 0
47364352, 0
57721088, 0
24485632, 0
60543168, 0
54967488, 0
62636352, 0
50706048, 0
46915776, 0
61796544, 0
16748800, 0
53062144, 0
32349952, 0
1620224, 0
56659200, 0
44964160, 0
62221888, 0
8843264, 0
44440576, 0
30595776, 0
6216192, 0
58399104, 0
55288768, 0
19821952, 0
6698112, 0
13811648, 0
43139904, 0
43757440, 0
13503680, 0
7694080, 0
10311616, 0
41205056, 0
32918144, 0
34077120, 0
4953280, 0
43621760, 0
17400896, 0
59068608, 0
36856704, 0
41678336, 0
26632128, 0
51222080, 0
26356224, 0
17262272, 0
27767488, 0
60596928, 0
596544, 0
48673664, 0
62879360, 0
18294720, 0
50872000, 0
56189312, 0
37201216, 0
17073344, 0
8164992, 0
8165056, 0
8165120, 0
8165184, 0
8165248, 0
8165312, 1
8165376, 1
8165440, 1
8165504, 1
8165568, 1
8165632, 1
8165696, 1
8165760, 1
8165824, 1
8165888, 1
8165952, 1
8166016, 1
8166080, 1
8166144, 1
8166208, 1
8166272, 1
8166336, 1
8166400, 1
8166464, 1
8166528, 1
8166592, 1
8166656, 1
8166720, 1
8166784, 1
8166848, 1
8166912, 1
8166976, 1
8167040, 1
8167104, 1
8167168, 1
8167232, 1
8167296, 1
8167360, 1
8167424, 1
8167488, 1
8167552, 1
8167616, 1
8167680, 1
8167744, 1
8167808, 1
8167872, 1
8167936, 1
8168000, 1
8168064, 1
8168128, 1
8168192, 1
8168256, 1
8168320, 1
8168384, 1
8168448, 1
8168512, 1
8168576, 1
8168640, 1
8168704, 1
8168768, 1
8168832, 1
8168896, 1
8168960, 1
8169024, 1
8169088, 1
8169152, 1
8169216, 1
8169280, 1
8169344, 1
8169408, 1
8169472, 1
8169536, 1
8169600, 1
8169664, 1
8169728, 1
8169792, 1
8169856, 1
8169920, 1
8169984, 1
8170048, 1
8170112, 1
8170176, 1
8170240, 1
8170304, 1
8170368, 1
8170432, 1
8170496, 1
8170560, 1
8170624, 1
8170688, 1
8170752, 1
8170816, 1
8170880, 1
8170944, 1
8171008, 1
8171072, 1
8171136, 1
8171200, 1
8171264, 1
8164928, 1
104128, 1
7107520, 1
61687488, 1
12507968, 0
6394944, 0
51471296, 0
50407936, 0
35954304, 0
58850816, 0
5720320, 0
21122496, 0
48283776, 0
59283008, 0
9957760, 0
53370624, 0
34771072, 0
46290432, 0
63341120, 0
65038144, 0
9088512, 0
9927552, 0
28877504, 0
19122368, 0
23838144, 0
32733568, 0
2758784, 0
5960768, 0
6854016, 0
31186240, 0
64753600, 0
28766720, 0
18559168, 0
31411968, 0
27340288, 0
58232128, 0
35659648, 0
19621760, 0
44016896, 0
22655168, 0
56314688, 0
39731712, 0
46660864, 0
60706944, 0
46787904, 0
50881472, 0
32966592, 0
4793600, 0
51861952, 0
39183232, 0
55086144, 0
54158272, 0
53209344, 0
1281792, 0
48994112, 0
22457536, 0
55289856, 0
6764096, 0
46536704, 0
748480, 0
34785152, 0
47333568, 0
19428544, 0
41751296, 0
58505984, 0
45888384, 0
30413440, 0
39044544, 0
63301120, 0
44625536, 0
65435712, 0
58016832, 0
30104256, 0
63769920, 0
4105600, 0
51922944, 0
13478336, 0
31657792, 0
13662528, 0
43961920, 0
54006976, 0
25081664, 0
61841024, 0
29053888, 0
35753280, 0
62548544, 0
52254208, 0
64058560, 0
55958336, 0
61160576, 0
30386752, 0
60161664, 0
55574080, 0
8968128, 0
6430784, 0
51257792, 0
33058304, 0
45968704, 0
11586560, 0
60955584, 0
5192064, 0
27819328, 0
27819392, 0
27819456, 0
27819520, 0
27819584, 0
27819648, 1
27819712, 1
27819776, 1
27819840, 1
27819904, 1
27819968, 1
27820032, 1
27820096, 1
27820160, 1
27820224, 1
27820288, 1
27820352, 1
27820416, 1
27820480, 1
27820544, 1
27820608, 1
27820672, 1
27820736, 1
27820800, 1
27820864, 1
27820928, 1
27820992, 1
27821056, 1
27821120, 1
27821184, 1
27821248, 1
27821312, 1
27821376, 1
27821440, 1
27821504, 1
27821568, 1
27821632, 1
27821696, 1
27821760, 1
27821824, 1
27821888, 1
27821952, 1
27822016, 1
27822080, 1
27822144, 1
27822208, 1
27822272, 1
27822336, 1
27822400, 1
27822464, 1
27822528, 1
27822592, 1
27822656, 1
27822720, 1
27822784, 1
27822848, 1
27822912, 1
27822976, 1
27823040, 1
27823104, 1
27823168, 1
27823232, 1
27823296, 1
27823360, 1
27823424, 1
27823488, 1
27823552, 1
27823616, 1
27823680, 1
27823744, 1
27823808, 1
27823872, 1
27823936, 1
27824000, 1
27824064, 1
27824128, 1
27824192, 1
27824256, 1
27824320, 1
27824384, 1
27824448, 1
27824512, 1
27824576, 1
27824640, 1
27824704, 1
27824768, 1
27824832, 1
27824896, 1
27824960, 1
27825024, 1
27825088, 1
27825152, 1
27825216, 1
27825280, 1
27825344, 1
27825408, 1
27825472, 1
27825536, 1
27825600, 1
27819264, 1
42367872, 1
56111360, 1
60451392, 1
61076416, 0
14216832, 0
6506240, 0
67078208, 0
11866752, 0
1270848, 0
28449408, 0
13407744, 0
14720576, 0
60509376, 0
31605696, 0
63797696, 0
59839808, 0
32747776, 0
43475072, 0
45118464, 0
62547840, 0
21559744, 0
60628480, 0
34143296, 0
36346048, 0
26040896, 0
32345600, 0
56426432, 0
3765504, 0
18743296, 0
5237760, 0
58088064, 0
21613888, 0
15495808, 0
17606464, 0
1179776, 0
60793344, 0
41801024, 0
45745920, 0
60265664, 0
52031168, 0
14428160, 0
24511424, 0
38790080, 0
28923136, 0
50662656, 0
31134144, 0
28320192, 0
36426816, 0
28777536, 0
4950592, 0
57386432, 0
13493760, 0
34301184, 0
5181632, 0
5202240, 0
49801024, 0
7165120, 0
33288640, 0
37376320, 0
26771200, 0
61927616, 0
65060672, 0
3000768, 0
32433728, 0
62854080, 0
8762048, 0
56138752, 0
31939584, 0
52571264, 0
52839936, 0
27383680, 0
61726400, 0
55368512, 0
37703552, 0
27011776, 0
55858880, 0
40879040, 0
39419968, 0
9094592, 0
967040, 0
48095936, 0
54565760, 0
23397120, 0
67019072, 0
36162368, 0
43642624, 0
21502912, 0
60030720, 0
2051456, 0
5614208, 0
47100480, 0
21142208, 0
63914112, 0
56855808, 0
36573568, 0
17993728, 0
2056320, 0
64032256, 0
2733376, 0
2205376, 0
7048256, 0
7048320, 0
7048384, 0
7048448, 0
7048512, 0
7048576, 1
7048640, 1
7048704, 1
7048768, 1
7048832, 1
7048896, 1
7048960, 1
7049024, 1
7049088, 1
7049152, 1
7049216, 1
7049280, 1
7049344, 1
7049408, 1
7049472, 1
7049536, 1
7049600, 1
7049664, 1
7049728, 1
7049792, 1
7049856, 1
7049920, 1
7049984, 1
7050048, 1
7050112, 1
7050176, 1
7050240, 1
7050304, 1
7050368, 1
7050432, 1
7050496, 1
7050560, 1
7050624, 1
7050688, 1
7050752, 1
7050816, 1
7050880, 1
7050944, 1
7051008, 1
7051072, 1
7051136, 1
7051200, 1
7051264, 1
7051328, 1
7051392, 1
7051456, 1
7051520, 1
7051584, 1
7051648, 1
7051712, 1
7051776, 1
7051840, 1
7051904, 1
7051968, 1
7052032, 1
7052096, 1
7052160, 1
7052224, 1
7052288, 1
7052352, 1
7052416, 1
7052480, 1
7052544, 1
7052608, 1
7052672, 1
7052736, 1
7052800, 1
7052864, 1
7052928, 1
7052992, 1
7053056, 1
7053120, 1
7053184, 1
7053248, 1
7053312, 1
7053376, 1
7053440, 1
7053504, 1
7053568, 1
7053632, 1
7053696, 1
7053760, 1
7053824, 1
7053888, 1
7053952, 1
7054016, 1
7054080, 1
7054144, 1
7054208, 1
7054272, 1
7054336, 1
7054400, 1
7054464, 1
7054528, 1
7048192, 1
65001792, 1
58905088, 1
65603328, 1
44043136, 0
61776960, 0
6351616, 0
58513792, 0
44680000, 0
1167744, 0
25535552, 0
15002560, 0
45117504, 0
17149248, 0
39510400, 0
52101824, 0
4990464, 0
24029760, 0
24126912, 0
33975616, 0
50637952, 0
17163712, 0
1351872, 0
56090496, 0
24866560, 0
11764672, 0
26576000, 0
38516416, 0
29352128, 0
66648384, 0
6080640, 0
26917440, 0
46473920, 0
42995776, 0
17514176, 0
62473408, 0
16809216, 0
12107584, 0
42923264, 0
5879744, 0
23651264, 0
57720704, 0
21578880, 0
62529408, 0
9250048, 0
19218240, 0
51094784, 0
6747136, 0
20816320, 0
34733248, 0
13392832, 0
45027392, 0
2389888, 0
45787584, 0
59340928, 0
49816192, 0
3728960, 0
60065280, 0
38154944, 0
7871360, 0
11364032, 0
7852416, 0
52015360, 0
44070080, 0
50880896, 0
63170624, 0
48990400, 0
48530944, 0
26396480, 0
30321152, 0
973440, 0
27627840, 0
17491328, 0
39395968, 0
18207232, 0
20361408, 0
54640576, 0
16864128, 0
32081664, 0
23683968, 0
57865152, 0
37518464, 0
45269696, 0
21630784, 0
1031424, 0
35077696, 0
50593984, 0
18058240, 0
58328128, 0
35822016, 0
14755264, 0
57311616, 0
28940544, 0
41872576, 0
15393024, 0
20330496, 0
38318528, 0
39439040, 0
60779136, 0
26041472, 0
54170816, 0
7985536, 0
7985600, 0
7985664, 0
7985728, 0
7985792, 0
7985856, 1
7985920, 1
7985984, 1
7986048, 1
7986112, 1
7986176, 1
7986240, 1
7986304, 1
7986368, 1
7986432, 1
7986496, 1
7986560, 1
7986624, 1
7986688, 1
7986752, 1
7986816, 1
7986880, 1
7986944, 1
7987008, 1
7987072, 1
7987136, 1
7987200, 1
7987264, 1
7987328, 1
7987392, 1
7987456, 1
7987520, 1
7987584, 1
7987648, 1
7987712, 1
7987776, 1
7987840, 1
7987904, 1
7987968, 1
7988032, 1
7988096, 1
7988160, 1
7988224, 1
7988288, 1
7988352, 1
7988416, 1
7988480, 1
7988544, 1
7988608, 1
7988672, 1
7988736, 1
7988800, 1
7988864, 1
7988928, 1
7988992, 1
7989056, 1
7989120, 1
7989184, 1
7989248, 1
7989312, 1
7989376, 1
7989440, 1
7989504, 1
7989568, 1
7989632, 1
7989696, 1
7989760, 1
7989824, 1
7989888, 1
7989952, 1
7990016, 1
7990080, 1
7990144, 1
7990208, 1
7990272, 1
7990336, 1
7990400, 1
7990464, 1
7990528, 1
7990592, 1
7990656, 1
7990720, 1
7990784, 1
7990848, 1
7990912, 1
7990976, 1
7991040, 1
7991104, 1
7991168, 1
7991232, 1
7991296, 1
7991360, 1
7991424, 1
7991488, 1
7991552, 1
7991616, 1
7991680, 1
7991744, 1
7991808, 1
7985472, 1
47917376, 1
43315456, 1
37071872, 1
26561792, 0
22897856, 0
15128192, 0
10030528, 0
44410880, 0
37140544, 0
66353920, 0
4199680, 0
13043584, 0
40633984, 0
58853952, 0
47836864, 0
2947008, 0
3117824, 0
41849216, 0
53437312, 0
23424320, 0
47911360, 0
41407808, 0
6014208, 0
27742976, 0
33228736, 0
43337856, 0
43722368, 0
66280576, 0
15942080, 0
23641792, 0
36671488, 0
30659200, 0
54435072, 0
9140736, 0
25245120, 0
60681792, 0
56416768, 0
32192576, 0
23896576, 0
42374656, 0
24691840, 0
39423168, 0
31865536, 0
15321408, 0
1089280, 0
61697600, 0
8230912, 0
6611712, 0
48458688, 0
45102912, 0
3519360, 0
62719104, 0
60322624, 0
51480064, 0
25307712, 0
53568064, 0
60044992, 0
7693632, 0
41842624, 0
38927936, 0
47701888, 0
15398144, 0
28010432, 0
59992448, 0
21965312, 0
1337344, 0
54642944, 0
12881472, 0
22401472, 0
19961216, 0
27319552, 0
45692032, 0
22121920, 0
17275840, 0
21230656, 0
45088896, 0
14800256, 0
38020096, 0
54932032, 0
21624640, 0
55299968, 0
27174400, 0
27692544, 0
28916736, 0
24122048, 0
48024320, 0
27379712, 0
30520320, 0
30551744, 0
21067840, 0
59592960, 0
15039680, 0
19421056, 0
28272256, 0
3004672, 0
52803200, 0
45938432, 0
38616768, 0
10987072, 0
21171776, 0
15038208, 0
15038272, 0
15038336, 0
15038400, 0
15038464, 0
15038528, 1
15038592, 1
15038656, 1
15038720, 1
15038784, 1
15038848, 1
15038912, 1
15038976, 1
15039040, 1
15039104, 1
15039168, 1
15039232, 1
15039296, 1
15039360, 1
15039424, 1
15039488, 1
15039552, 1
15039616, 1
15039680, 1
15039744, 1
15039808, 1
15039872, 1
15039936, 1
15040000, 1
15040064, 1
15040128, 1
15040192, 1
15040256, 1
15040320, 1
15040384, 1
15040448, 1
15040512, 1
15040576, 1
15040640, 1
15040704, 1
15040768, 1
15040832, 1
15040896, 1
15040960, 1
15041024, 1
15041088, 1
15041152, 1
15041216, 1
15041280, 1
15041344, 1
15041408, 1
15041472, 1
15041536, 1
15041600, 1
15041664, 1
15041728, 1
15041792, 1
15041856, 1
15041920, 1
15041984, 1
15042048, 1
15042112, 1
15042176, 1
15042240, 1
15042304, 1
15042368, 1
15042432, 1
15042496, 1
15042560, 1
15042624, 1
15042688, 1
15042752, 1
15042816, 1
15042880, 1
15042944, 1
15043008, 1
15043072, 1
15043136, 1
15043200, 1
15043264, 1
15043328, 1
15043392, 1
15043456, 1
15043520, 1
15043584, 1
15043648, 1
15043712, 1
15043776, 1
15043840, 1
15043904, 1
15043968, 1
15044032, 1
15044096, 1
15044160, 1
15044224, 1
15044288, 1
15044352, 1
15044416, 1
15044480, 1
15038144, 1
59157440, 1
20292480, 1
21107712, 1
2449664, 0
3268800, 0
11430272, 0
12796544, 0
58079296, 0
36788288, 0
38928576, 0
181440, 0
3128832, 0
39465472, 0
56827840, 0
47868736, 0
23535616, 0
18853632, 0
2498112, 0
47790336, 0
19942528, 0
7233856, 0
9239488, 0
65702784, 0
58484992, 0
10404544, 0
41437120, 0
48421952, 0
64308608, 0
47205824, 0
20103168, 0
41133632, 0
18568512, 0
59155392, 0
37234944, 0
51714752, 0
21103232, 0
6832704, 0
60352896, 0
10576640, 0
65221504, 0
63622912, 0
24660736, 0
10184384, 0
17020800, 0
2433728, 0
60809344, 0
7032384, 0
32769600, 0
15981504, 0
10784896, 0
5129472, 0
51916288, 0
1277504, 0
44432704, 0
57566592, 0
60563712, 0
43250240, 0
43818944, 0
29633024, 0
9154368, 0
44926848, 0
52088128, 0
21313344, 0
18637760, 0
40930240, 0
5118080, 0
13496448, 0
28327168, 0
37684032, 0
20314368, 0
59039680, 0
8372288, 0
65342976, 0
16746560, 0
60927488, 0
871040, 0
59846400, 0
53033728, 0
33958592, 0
57650048, 0
65716352, 0
45218752, 0
42447360, 0
65278784, 0
9153088, 0
61458880, 0
12787584, 0
24914304, 0
54242112, 0
30677888, 0
26112768, 0
25281216, 0
17853056, 0
30580800, 0
38945600, 0
8066496, 0
36627072, 0
16169536, 0
26949376, 0
26577536, 0
1163392, 0
1163456, 0
1163520, 0
1163584, 0
1163648, 0
1163712, 1
1163776, 1
1163840, 1
1163904, 1
1163968, 1
1164032, 1
1164096, 1
1164160, 1
1164224, 1
1164288, 1
1164352, 1
1164416, 1
